OP,NCC,GCC,SLCC
1.0,2.0238818E-4,1.0,0.0
0.9997976,4.0477637E-4,0.9997976,0.0
0.9995952,6.071645E-4,0.9995952,0.0
0.9993928,8.0955273E-4,0.9993928,0.0
0.99919045,0.0010119409,0.99919045,0.0
0.99898803,0.001214329,0.99898803,0.0
0.9987857,0.0014167173,0.9987857,0.0
0.99858326,0.0016191055,0.99858326,0.0
0.9983809,0.0018214936,0.9983809,0.0
0.9981785,0.00222627,0.9979761,2.0238818E-4
0.9979761,0.002428658,0.9977737,2.0238818E-4
0.9977737,0.0026310463,0.99757135,2.0238818E-4
0.99757135,0.0028334346,0.99736893,2.0238818E-4
0.99736893,0.0030358227,0.9971666,2.0238818E-4
0.9971666,0.003238211,0.99696416,2.0238818E-4
0.99696416,0.003440599,0.9967618,2.0238818E-4
0.9967618,0.0038453755,0.9961546,4.0477637E-4
0.9965594,0.0040477635,0.99595225,4.0477637E-4
0.996357,0.004654928,0.99534506,4.0477637E-4
0.9961546,0.004857316,0.9951427,4.0477637E-4
0.99595225,0.0050597047,0.9949403,4.0477637E-4
0.99574983,0.0052620927,0.9947379,4.0477637E-4
0.9955475,0.005666869,0.99413073,4.0477637E-4
0.99534506,0.0058692573,0.9939284,4.0477637E-4
0.9951427,0.0060716453,0.99372596,4.0477637E-4
0.9949403,0.006274034,0.9935236,4.0477637E-4
0.9947379,0.006476422,0.9933212,4.0477637E-4
0.9945355,0.006881198,0.9929164,4.0477637E-4
0.99433315,0.0070835864,0.99271405,4.0477637E-4
0.99413073,0.0072859745,0.99251163,4.0477637E-4
0.9939284,0.0074883625,0.9923093,4.0477637E-4
0.99372596,0.007690751,0.99210685,4.0477637E-4
0.9935236,0.0078931395,0.9919045,4.0477637E-4
0.9933212,0.008297916,0.9906902,0.0010119409
0.9931188,0.00890508,0.990083,0.0010119409
0.9929164,0.009107468,0.98988056,0.0010119409
0.99271405,0.009309856,0.9896782,0.0010119409
0.99251163,0.009714632,0.9892734,0.0010119409
0.9923093,0.009917021,0.989071,0.0010119409
0.99210685,0.010119409,0.98886865,0.0010119409
0.9919045,0.010321797,0.98866624,0.0010119409
0.9917021,0.010726574,0.98826146,0.0010119409
0.9914997,0.010928961,0.9880591,0.0010119409
0.9912973,0.01113135,0.9878567,0.0010119409
0.99109495,0.011333738,0.9876543,0.0010119409
0.9908925,0.011536126,0.9874519,0.0010119409
0.9906902,0.011940903,0.9868448,0.0010119409
0.99048775,0.012143291,0.98664236,0.0010119409
0.9902854,0.012548068,0.9862376,0.0010119409
0.990083,0.012750455,0.9860352,0.0010119409
0.98988056,0.012952844,0.9858328,0.0010119409
0.9896782,0.013560008,0.9852257,0.0010119409
0.9894758,0.013762396,0.98502326,0.0010119409
0.9892734,0.014167173,0.9846185,0.0010119409
0.989071,0.01436956,0.9844161,0.0010119409
0.98886865,0.014571949,0.9842137,0.0010119409
0.98866624,0.014774337,0.98401135,0.0010119409
0.9884639,0.014976725,0.98380893,0.0010119409
0.98826146,0.0151791135,0.9836066,0.0010119409
0.9880591,0.015381502,0.98340416,0.0010119409
0.9878567,0.01558389,0.9832018,0.0010119409
0.9876543,0.015786279,0.9829994,0.0010119409
0.9874519,0.015988667,0.982797,0.0010119409
0.98724955,0.016393442,0.98239225,0.0010119409
0.98704714,0.016798219,0.9819875,0.0010119409
0.9868448,0.017000606,0.98178506,0.0010119409
0.98664236,0.017202996,0.9815827,0.0010119409
0.98644,0.017405383,0.9813803,0.0010119409
0.9862376,0.01760777,0.9811779,0.0010119409
0.9860352,0.018012548,0.98077315,0.0010119409
0.9858328,0.018214935,0.98057073,0.0010119409
0.98563045,0.018417325,0.9803684,0.0010119409
0.98542804,0.018619712,0.98016596,0.0010119409
0.9852257,0.0188221,0.97996354,0.0010119409
0.98502326,0.019226877,0.97955877,0.0010119409
0.9848209,0.019429265,0.9793564,0.0010119409
0.9846185,0.019834042,0.97895163,0.0010119409
0.9844161,0.02003643,0.9787492,0.0010119409
0.9842137,0.020441206,0.9781421,0.0010119409
0.98401135,0.020643594,0.97793967,0.0010119409
0.98380893,0.021250758,0.97733253,0.0010119409
0.9836066,0.021453148,0.9771301,0.0010119409
0.98340416,0.021655535,0.97692776,0.0010119409
0.9832018,0.022060312,0.9761182,0.0010119409
0.9829994,0.0222627,0.9759158,0.0010119409
0.982797,0.022465087,0.97571343,0.0010119409
0.9825946,0.022667477,0.975511,0.0010119409
0.98239225,0.022869864,0.97530866,0.0010119409
0.98218983,0.023072252,0.97510624,0.0010119409
0.9819875,0.023274641,0.9749039,0.0010119409
0.98178506,0.023477029,0.97470146,0.0010119409
