OP,NCC,GCC,SLCC
1.0,2.0238818E-4,1.0,0.0
0.9997976,4.0477637E-4,0.9997976,0.0
0.9995952,8.0955273E-4,0.99919045,4.0477637E-4
0.9993928,0.0010119409,0.99898803,4.0477637E-4
0.99919045,0.001214329,0.9987857,4.0477637E-4
0.99898803,0.0014167173,0.99858326,4.0477637E-4
0.9987857,0.0016191055,0.9983809,4.0477637E-4
0.99858326,0.0018214936,0.9981785,4.0477637E-4
0.9983809,0.0020238818,0.9979761,4.0477637E-4
0.9981785,0.003440599,0.9965594,4.0477637E-4
0.9979761,0.0036429872,0.996357,4.0477637E-4
0.9977737,0.0040477635,0.99574983,4.0477637E-4
0.99757135,0.0042501516,0.9955475,4.0477637E-4
0.99736893,0.004654928,0.9951427,4.0477637E-4
0.9971666,0.004857316,0.9949403,4.0477637E-4
0.99696416,0.0050597047,0.9947379,4.0477637E-4
0.9967618,0.0052620927,0.9945355,4.0477637E-4
0.9965594,0.0054644807,0.99433315,4.0477637E-4
0.996357,0.005666869,0.99413073,4.0477637E-4
0.9961546,0.0060716453,0.99372596,4.0477637E-4
0.99595225,0.006274034,0.9935236,4.0477637E-4
0.99574983,0.006476422,0.9933212,4.0477637E-4
0.9955475,0.0070835864,0.99271405,4.0477637E-4
0.99534506,0.0072859745,0.99251163,4.0477637E-4
0.9951427,0.0074883625,0.9923093,4.0477637E-4
0.9949403,0.007690751,0.99210685,4.0477637E-4
0.9947379,0.0078931395,0.9919045,4.0477637E-4
0.9945355,0.008095527,0.9917021,4.0477637E-4
0.99433315,0.008297916,0.9914997,4.0477637E-4
0.99413073,0.008500303,0.9912973,4.0477637E-4
0.9939284,0.009107468,0.9906902,4.0477637E-4
0.99372596,0.009512245,0.9902854,4.0477637E-4
0.9935236,0.009714632,0.990083,4.0477637E-4
0.9933212,0.009917021,0.98988056,4.0477637E-4
0.9931188,0.010119409,0.9896782,4.0477637E-4
0.9929164,0.010321797,0.9894758,4.0477637E-4
0.99271405,0.010524185,0.9892734,4.0477637E-4
0.99251163,0.010726574,0.989071,4.0477637E-4
0.9923093,0.010928961,0.98886865,4.0477637E-4
0.99210685,0.011333738,0.9884639,4.0477637E-4
0.9919045,0.011536126,0.98826146,4.0477637E-4
0.9917021,0.0117385145,0.9880591,4.0477637E-4
0.9914997,0.012143291,0.98704714,8.0955273E-4
0.9912973,0.012345679,0.9868448,8.0955273E-4
0.99109495,0.012548068,0.98664236,8.0955273E-4
0.9908925,0.012750455,0.98644,8.0955273E-4
0.9906902,0.012952844,0.9862376,8.0955273E-4
0.99048775,0.01335762,0.9858328,8.0955273E-4
0.9902854,0.013560008,0.98563045,8.0955273E-4
0.990083,0.013964784,0.9852257,8.0955273E-4
0.98988056,0.014571949,0.9846185,8.0955273E-4
0.9896782,0.0151791135,0.9832018,0.0010119409
0.9894758,0.015381502,0.9829994,0.0010119409
0.9892734,0.01558389,0.982797,0.0010119409
0.989071,0.015786279,0.9825946,0.0010119409
0.98886865,0.016191054,0.98178506,0.0010119409
0.98866624,0.016393442,0.9815827,0.0010119409
0.9884639,0.016798219,0.9809755,0.0010119409
0.98826146,0.017202996,0.98057073,0.0010119409
0.9880591,0.01760777,0.98016596,0.0010119409
0.9878567,0.01781016,0.97996354,0.0010119409
0.9876543,0.018012548,0.9797612,0.0010119409
0.9874519,0.018417325,0.9793564,0.0010119409
0.98724955,0.018619712,0.979154,0.0010119409
0.98704714,0.01902449,0.9787492,0.0010119409
0.9868448,0.019429265,0.97834444,0.0010119409
0.98664236,0.019834042,0.97793967,0.0010119409
0.98644,0.02003643,0.9777373,0.0010119409
0.9862376,0.020238819,0.9775349,0.0010119409
0.9860352,0.020441206,0.97733253,0.0010119409
0.9858328,0.020643594,0.9771301,0.0010119409
0.98563045,0.020845983,0.97692776,0.0010119409
0.98542804,0.02104837,0.97672534,0.0010119409
0.9852257,0.021250758,0.976523,0.0010119409
0.98502326,0.021453148,0.97632056,0.0010119409
0.9848209,0.021655535,0.9761182,0.0010119409
0.9846185,0.021857923,0.9759158,0.0010119409
0.9844161,0.022060312,0.97571343,0.0010119409
0.9842137,0.0222627,0.975511,0.0010119409
0.98401135,0.022465087,0.97530866,0.0010119409
0.98380893,0.022667477,0.97510624,0.0010119409
0.9836066,0.022869864,0.9749039,0.0010119409
0.98340416,0.023072252,0.97470146,0.0010119409
0.9832018,0.023274641,0.9744991,0.0010119409
0.9829994,0.023477029,0.9742967,0.0010119409
0.982797,0.023679417,0.97409433,0.0010119409
0.9825946,0.023881806,0.9738919,0.0010119409
0.98239225,0.025096135,0.9726776,0.0010119409
